return,risk,sharpe,weight_Axis Bluechip,weight_HDFC Top 100 Direct,weight_ICICI Bluechip,weight_Kotak Bluechip,weight_SBI Bluechip
0.13722236798604112,0.08051426995429398,0.8970132627053569,0.3922374308207076,0.1729688782065252,0.21301929665834093,0.16798069937633806,0.05379369493808835
0.12764437080235738,0.0743469203437829,0.8425953692861453,0.4469404688198149,0.11492109000103833,0.008583577360927365,0.36158302922569663,0.06797183459252278
0.1640322728582599,0.09883719417736261,1.0019737375440585,0.3191263252016915,0.3481397506206666,0.2786769533330162,0.052294835114609826,0.0017621357300160545
0.12839143853581197,0.09241633276578651,0.6859332829886986,0.2228503694182218,0.047261807204462845,0.28756294978799396,0.28019753455637286,0.16212733903294851
0.1623452237298123,0.12415853043727137,0.7840397545539091,0.10547686210872816,0.14706441108580376,0.5760274537502978,0.11526624721291044,0.05616502584225972
0.18931380971692294,0.12177285719915965,1.0208663291328341,0.14270588159972022,0.48249712637128495,0.2088362928288536,0.1480328365498888,0.017927862650252417
0.15862449769213433,0.09950607554084341,0.9408922739969287,0.1117047104726965,0.5395555642418576,0.017661600785784982,0.08548679204572185,0.24559133245393913
0.14845358565702946,0.09123893337741822,0.914670772309624,0.29674665147453116,0.2624656283733185,0.2664689976365827,0.09792222752920457,0.07639649498636288
0.15447416970817746,0.10496177078710411,0.8524453144913071,0.19504577026699216,0.19551105488702186,0.23747959174293723,0.28769116527064675,0.08427241783240204
0.13768570141167483,0.09417080258148174,0.7718496542363348,0.11327395292596208,0.260485487920615,0.17079646270226811,0.19696485815483844,0.25847923829631647
0.08968579181651183,0.0412020149305688,0.5991404026747446,0.5446345127830277,0.1017758191086689,0.1161988404638987,0.024352239167676103,0.21303858847672888
0.1324245001832226,0.09971428789050785,0.6761769211776217,0.013674734934361629,0.23409079689698015,0.29225332324031317,0.12613366410822185,0.3338474808201233
0.1626663007805492,0.1404321722216767,0.695469558260338,0.01301000903367511,0.015987263169968013,0.7263545385763256,0.18757267314631768,0.05707551607371363
0.17839794562690584,0.11162854575521126,1.0158507831462273,0.21009245289309075,0.418006418159974,0.06914913633881321,0.2773780362596903,0.025373956348431655
0.13140100246331726,0.1000014906701084,0.6640001265817659,0.013612080405563203,0.19441625917961458,0.1995469773989589,0.2602457431294903,0.33217893988637315
0.11884221571285304,0.05984726609989358,0.8996604059236848,0.5523439883928621,0.107736374813842,0.05785463843787143,0.23521230944771926,0.046852688907705255
0.11678162975553974,0.0986693532122014,0.5247995255849762,0.09998824564605206,0.014134585915202611,0.004442098149388506,0.5687003009334609,0.3127347693558959
0.11773547840967422,0.056300520878016465,0.9366783395118767,0.5034567159434975,0.22235685177129727,0.08047006971052127,0.07193461775454002,0.12178174482014409
0.09538442892184498,0.07351564065798977,0.4133056401317339,0.12152597461463176,0.1912362513785647,0.1646278912964241,0.05008921756948037,0.472520665140899
0.14115233891344875,0.0852100815248947,0.8937010451187084,0.3414138401331087,0.20607728588451166,0.241212619914627,0.13871519232897908,0.07258106173877363
0.19552822849195742,0.11597859358677129,1.1254510376029054,0.2153586740974447,0.6941089887994817,0.00709587946740386,0.06038678285922081,0.023049674776448925
0.20165925814003177,0.13918640985910893,0.9818434017973791,0.010559653741463407,0.4911929083499738,0.3088655911152511,0.16323582834115502,0.026146018452156694
0.13266711319084634,0.08130211729870918,0.8322921399726042,0.26166871322117874,0.24810498978638995,0.07356494324767578,0.22004309000885114,0.1966182637359045
0.11914775444039301,0.07037647966619365,0.7694012928356753,0.2762133390415523,0.2910506459938605,0.013385169912286329,0.13551487741715956,0.28383596763514135
0.18526157970103788,0.11765417323972983,1.0221616147520347,0.17632339249864862,0.4893995046076379,0.2709930023848652,0.04483536218860314,0.018448738320244955
0.13328838506531243,0.10297464947801789,0.6631572470648713,0.18329327659271172,0.00478894243229578,0.1570847608855438,0.5021265288880783,0.15270649120137053
0.09576987736744247,0.07621620484245847,0.4037183093942406,0.08526527809357448,0.17890014337696952,0.10637856289191872,0.13689880124999385,0.49255721438754346
0.19744830848594283,0.13307201724237275,0.9953129984097715,0.07642524942151974,0.508912988077569,0.3692727664974232,0.034129609741076754,0.011259386262411351
0.1644723072666611,0.13822608619585855,0.7196348388661924,0.07343384061865468,0.012712975553767296,0.06858067316492723,0.7942200784877592,0.05105243217489156
0.18422121491882446,0.12307028486102382,0.9687246198662341,0.08961305099046701,0.43470813287273086,0.005492852564003359,0.3929535168035692,0.07723244676922952
0.1491675835990595,0.11129370035702302,0.7562654789000213,0.021915268539113804,0.20793873771565274,0.1727774033974411,0.36587846916967953,0.23149012117811293
0.09535426242983977,0.06347476706927288,0.47820990657142215,0.3136904430923112,0.06388231960744976,0.03766093800602962,0.2677570572740833,0.31700924202012626
0.10826294249812668,0.049686860452816776,0.8707119367948328,0.6152721419501558,0.07029702816289528,0.06146689234705645,0.19790610007032614,0.05505783746956621
0.12815733104449362,0.07342533097529066,0.8601572537105421,0.33461421629016724,0.24497497547646926,0.07022219765650042,0.17416393343306288,0.17602467714380024
0.19138610257547553,0.13173607963683592,0.9593886725936511,0.020620748185507208,0.4411557023278964,0.13332695472688166,0.3318137720679073,0.07308282269180748
0.1366590600135106,0.08497670920538931,0.8432788311478401,0.433024702319345,0.09450906455979775,0.00208898807143981,0.4520260284380692,0.018351216611348243
0.17283908375175586,0.12121375672591743,0.8896604367736599,0.04667671788052895,0.3636748032113014,0.3650068526501058,0.10338765512128463,0.12125397113677926
0.10563414090733948,0.07938405617413813,0.5118677838557881,0.15444154609639202,0.09007296417521429,0.10343080493433764,0.28975208539952146,0.36230259939453463
0.15902405415481738,0.0870197379095579,1.0804911209056876,0.39560986727803465,0.39324750680918735,0.024126406273308955,0.17206117782668695,0.01495504181278214
0.15746639320003786,0.11485166216451559,0.8050940792444722,0.19340212016192757,0.14128262158498364,0.5303036991545798,0.10481608809879088,0.030195470999718203
0.19704381629010673,0.13306492486950808,0.9923262378842305,0.05621186782517598,0.5221763540381335,0.3507714958063438,0.038835888339642174,0.03200439399070452
0.14397287189265584,0.10426992848532349,0.7573887604974398,0.27958950619966444,0.01749647584638786,0.3995530782752764,0.28370996734584547,0.019650972332825766
0.1745717562314826,0.11439004944742827,0.9578783885554655,0.012643920375816613,0.6154758479410418,0.06686617529016009,0.06604149361793048,0.238972562775051
0.17099036593383748,0.0985877589203583,1.075086472139601,0.32084488867145017,0.46551247618643443,0.1526598892898279,0.05147418613719862,0.009508559715088825
0.1550039518735164,0.10388548497500977,0.8663765866344788,0.28025228572557825,0.1525850196140389,0.1030536645438402,0.4421031271157382,0.022005903000804603
0.11333026744755859,0.07256527666320838,0.6660247114039147,0.45031945989346034,0.007578444075033376,0.4196895118962589,0.03846132690484514,0.08395125723040198
0.10113190741914174,0.08453234433727307,0.42743292762566865,0.018678846801785855,0.15650611147685295,0.20476650685861728,0.13080722827927815,0.4892413065834658
0.08283093448385576,0.07816493777579299,0.22811934597839392,0.07350080182314606,0.05264140698650782,0.31752054158840376,0.0395952967297008,0.5167419528722416
0.19332088463531857,0.13056802230791834,0.9827895250852438,0.001873668260959621,0.5366426844311004,0.006759730438725749,0.3397900715514978,0.11493384531771647
0.11443596621530708,0.0677016173548086,0.7302036221117812,0.4925003823210842,0.0076169179839015375,0.08019277029835274,0.34612093013857126,0.07356899925809036
0.13914154850442484,0.08865659684415189,0.8362778534659655,0.21327776917452315,0.2556641635773777,0.13023361999474858,0.21221331925725181,0.18861112799609875
0.10063087363170262,0.07242889379002877,0.4919428113177657,0.29278302122256855,0.005884354620809626,0.04172974779823684,0.38004777995305583,0.27955509640532933
0.1373100495082446,0.08343688927238503,0.8666436409461988,0.22257552475495188,0.35423703539841095,0.11889479305538636,0.07627022750528704,0.22802241928596376
0.10190954249914069,0.08701451011651998,0.4241768694636746,0.04666624821747673,0.09379670776028197,0.008662252079236396,0.39231231129976335,0.4585624806432416
0.12534566769528446,0.08363859064745431,0.7215050759241982,0.23162532382684814,0.14851972647429013,0.07161850937879465,0.32502913968034913,0.22320730063971805
0.16753311447606212,0.12116171805159727,0.8462500872792008,0.02061223576384968,0.2808675603649724,0.20080976347354196,0.3474680235459883,0.15024241685164771
0.1637858877757384,0.12346817185006251,0.8000919289199664,0.1521184271861435,0.08670305639191758,0.4319956772506021,0.3217765503677392,0.0074062888035978155
0.1781064046311979,0.14602301146408653,0.7745793179934227,0.003994142265411793,0.07060503306980968,0.2486767421209568,0.6523579422216165,0.02436614032220541
0.13144183302559642,0.10300175989638712,0.6450553183987581,0.10542769952962286,0.056059062252619564,0.4096462768737739,0.2158203118558172,0.21304664948816646
0.07166781694939431,0.06392888323428926,0.1043005385368271,0.1783415324111712,0.1511057412641429,0.09006783997821444,0.01636363512461415,0.5641212512218572
0.18070274484345997,0.12040806589795,0.9609218782861444,0.09406153718335279,0.4586270493206604,0.3195889104156784,0.04549271616558424,0.08222978691472416
0.14196855795059302,0.07061961058600393,1.0899034604114255,0.4982901584527745,0.32599802457300886,0.048888802922952064,0.10302894558194858,0.023794068469315977
0.1104313436470477,0.05556347593517714,0.8176476162155505,0.48521404892654973,0.1467898529795615,0.040894228296390216,0.1754566479536773,0.15164522184382115
0.1012784415945971,0.08317089319853178,0.43619155932351494,0.11393657665171962,0.030972442664464885,0.2860979565301653,0.18875763303936954,0.38023539111428045
0.1281055425430859,0.08646195823213011,0.7298648311163887,0.11537213324753443,0.3003704674390791,0.12612584983039446,0.12932481263435439,0.32880673684863765
0.11066425913250752,0.08630394737992914,0.5291097396910863,0.16855274319348582,0.04694248656075393,0.009527943616711273,0.45904311714387797,0.3159337094851709
0.0861567186715764,0.035488459629615186,0.5961577056988147,0.593954664804016,0.1168146489935873,0.07151489436595901,0.007146719490701822,0.21056907234573577
0.15006416310329848,0.10886534157085981,0.7813704699390551,0.1881433435923255,0.1051068537658811,0.12143018269923858,0.49496187436531014,0.09035774557724466
0.12221388220015422,0.08321890834465806,0.6875106071230609,0.1262796464284853,0.2679296410314235,0.08839795976158474,0.1703080508500357,0.34708470192847063
0.1223020192460245,0.0773995608131216,0.7403403668449505,0.44350416741009446,0.023626583245431567,0.38787992665015564,0.10062161651059573,0.04436770618372268
0.1791943242177298,0.11339244634315213,1.0070717045132882,0.09299477012843649,0.5921851413950159,0.10266430162956815,0.06031564000337251,0.15184014684360697
0.11144317061111837,0.06820530255250808,0.680931963836154,0.34619478141430027,0.09945488567902916,0.1739306249867556,0.17272449489370403,0.20769521302621086
0.09466579555762561,0.07833997077499286,0.37868019689248233,0.03672775403613584,0.2516545598424327,0.049330654125912886,0.10422639891333611,0.5580606330821823
0.17532471127264254,0.10159178751252744,1.0859609223731617,0.2935825203588452,0.5033136931660164,0.08643595386923125,0.09759756499846854,0.019070267607438626
0.15424679786168208,0.0970748180161969,0.9193609597783772,0.1994368307612568,0.35194086248417583,0.20996060046072343,0.10010881906788457,0.13855288722595946
0.09853914130230974,0.07295254978685041,0.4597391235851652,0.19458008267204188,0.07280408727098377,0.14270873599482706,0.22053205239634244,0.36937504166580476
0.12298671506059305,0.09148572471474306,0.63383347775184,0.008375210046218249,0.3354814061863727,0.20644630546668366,0.017812096765297616,0.43188498153542765
0.09444788405968488,0.05744378155614317,0.5126383267595942,0.42675207333562387,0.010602432590710613,0.05453679658310744,0.2760571897425152,0.23205150774804292
0.10966356667522395,0.08675808845199233,0.5148057947350761,0.08070959455209782,0.09294362077091192,0.18311239321923292,0.2621988596540519,0.3810355318037055
0.1529118124782359,0.10874422250503293,0.8084274313899034,0.1652387522359486,0.22288175559088583,0.4940259536232683,0.013415797232911909,0.10443774131698556
0.17577836487590742,0.10667210744568865,1.0384941999229689,0.24524227469547724,0.442747472874878,0.14068482033016777,0.14907559351832195,0.022249838581155063
0.1381109510358397,0.08352946061477699,0.8752714371401773,0.245223892413279,0.3144585411566326,0.11480685409530919,0.12968285449421768,0.19582785784056156
0.1781389016637392,0.1269167233231925,0.891442031446335,0.017316500801558398,0.3319966891229323,0.2028893550551761,0.3388501170428364,0.10894733797749694
0.1320883943350588,0.08141754742166647,0.8240041177807027,0.3405370310730379,0.13861124042948336,0.17497813388685812,0.23964643959929682,0.10622715501132396
0.16175211174199414,0.12057208032352446,0.8024420867781703,0.024720792830133047,0.20940238455668003,0.24030326044256284,0.37196328206691265,0.15361028010371153
0.12884399526458204,0.10020452569365979,0.6371368440958712,0.048651252339086924,0.11897269079581245,0.16080415283276311,0.37008499764184644,0.3014869063904911
0.21134677569762783,0.13519703890063514,1.0824702736661809,0.07269688494766373,0.7111363279817831,0.1537201749822125,0.04471971015861053,0.01772690192973032
0.12851701047824352,0.08687932011374491,0.7310947000400695,0.14233747420732135,0.2422283288772332,0.15029707932725228,0.17717653870450845,0.28796057888368476
0.1873238899851686,0.12106176022785912,1.0104255031062983,0.04988918102545111,0.5949815238249462,0.021914201018472582,0.19478865158306982,0.1384264425480603
0.1037834190792966,0.06614771420960949,0.5863153329289555,0.3975029282857374,0.01169556893963105,0.049926814414428984,0.3434103286308712,0.1974643597293314
0.07509183959363687,0.05762230779895365,0.17513771973256723,0.2860047621330556,0.05022072807078012,0.031552554994437806,0.18597526345889645,0.44624669134282996
0.1602183886744507,0.10639273718506553,0.8949707582842095,0.22204163468951144,0.23134113674638376,0.08963939651766492,0.4004671581426758,0.05651067390376418
0.1625428408487355,0.10880283625991354,0.896510092951257,0.19046671332645165,0.2698782412004939,0.3450447642432903,0.1352022604561375,0.05940802077362663
0.11199300496582722,0.07162053079703902,0.6561387418224779,0.31672228097237287,0.11435967561823981,0.29229429749833435,0.05630108378212169,0.2203226621289312
0.11458438642231933,0.06356325360230443,0.7800794265906126,0.5303798498943992,0.03711009266214674,0.2861876016706478,0.10066432359832025,0.045658132174485964
0.09527953106197065,0.045808879949023884,0.660996974727732,0.5688619544230077,0.04810945015312493,0.2052400992520299,0.03633446253377369,0.14145403363806386
0.13475939964600572,0.07721501983675635,0.9034433947370228,0.36326742763468306,0.23032493162186923,0.16225616051832895,0.13501266434778034,0.10913881587733854
0.1326635950061372,0.08552946088987112,0.7911144803456874,0.28748948332846586,0.1924439484772908,0.3634241577473694,0.014385392512628496,0.1422570179342454
0.0974984859545674,0.05061031986680479,0.6421316055716748,0.5296101307797275,0.03800925530078979,0.013080034673931738,0.2568839957595928,0.16241658348595814
0.12084844966502312,0.07486061675277628,0.74603245454763,0.46280333772533866,0.03778521917615117,0.3980469519074361,0.05651279343388647,0.044851697757187746
0.17938522392859027,0.12312756842680438,0.9289976679478473,0.04330647326743272,0.40667625137581537,0.2640732503008467,0.17867944454862017,0.10726458050728496
0.12514824226818116,0.07704038563270689,0.7807365159741062,0.3925146173770862,0.09326472893244966,0.3174405830346422,0.10823052403992532,0.08854954661589663
0.14886409377840534,0.10790030249686858,0.777236873648609,0.18712888898746172,0.10804426784703088,0.414763296647529,0.2104587315337489,0.07960481498422946
0.1234093065936923,0.08014216003945544,0.7288212167595225,0.3323582255999825,0.0700382228170327,0.11341347145022905,0.34264791442034714,0.14154216571240844
0.2076965955905272,0.13744224468283928,1.0382295190231563,0.027743773556680576,0.6272561942583823,0.22051294921193812,0.09101617594229812,0.03347090703070073
0.1260068756442362,0.08517326911964651,0.7162678651976744,0.22230108041354998,0.13616288030958776,0.10726916117285468,0.3156255149121923,0.21864136319181518
0.1792787886340351,0.13626071841028978,0.8386774263873636,0.07408854491206318,0.16825633015343922,0.1286684692396623,0.6136242767154672,0.015362378979368116
0.13078742026342952,0.09206721228441776,0.7145586211538191,0.12949772264326803,0.22062203610587391,0.3213473945255322,0.06426044240051498,0.26427240432481097
0.1388437775789448,0.09505154785671685,0.7768813790413894,0.027719278552640555,0.4429982053436696,0.03224342970491704,0.11970497468554173,0.377334111713231
0.1325713333715035,0.10666829060010048,0.6334716061479648,0.04058720058336969,0.06506900236509788,0.32011685861565214,0.31813101998115595,0.2560959184547244
0.13964729621885835,0.0759332645413565,0.9830644931405819,0.4109491830103061,0.2715832548205897,0.10068368846116271,0.14722760583713337,0.06955626787080806
0.08239320032498912,0.05440079645844748,0.3197232661524436,0.3256675724552989,0.11926902885234685,0.06977433823505748,0.08443924359358133,0.4008498168637154
0.19008467985079314,0.13458342830332248,0.9294211139344646,0.061257688178601215,0.32472315001711904,0.25942479924057904,0.34786906920180444,0.0067252933618963
0.12588609340503118,0.07813571846771496,0.7792350873459852,0.22044494775402734,0.2883241357697725,0.08925389949019039,0.12785683680653953,0.27412018017947015
0.11986804642203384,0.07896812301566544,0.6948125943318837,0.3286501470377804,0.04428131384489225,0.22974045332909424,0.2496774729025342,0.14765061288569906
0.17700152616227482,0.11649128891998928,0.9614583820014371,0.1808223852717352,0.3693328326113793,0.3522741576126421,0.08127429302539003,0.016296331478853437
0.1157567751444759,0.06500905405334015,0.7807647086024323,0.3906437769314807,0.1702496530997567,0.012415965706393996,0.23651271493910075,0.19017788932326787
0.14178994065151992,0.0839328569459939,0.9148972577083843,0.281364505257404,0.3441189597977598,0.19583164902428352,0.02166071789730855,0.15702416802324418
0.08609388561776257,0.04744074373017751,0.4446364866819014,0.490157965697041,0.0014014573876752826,0.12246762492805222,0.15327642900573635,0.23269652298149526
0.11378535695310255,0.06251256384006067,0.7804088323416172,0.4749045029965883,0.08000177756471617,0.0801766497662911,0.25166710742679144,0.11324996224561293
0.12139903951721844,0.08089634614355487,0.697176599510877,0.13442126667077986,0.31825917595451897,0.08022496956973854,0.1025426466875411,0.36455194111742145
0.16436192186652523,0.10564841068067873,0.9404961345499616,0.10193907681673701,0.4625470408205016,0.08450565443272437,0.16315893788421726,0.18784929004581968
0.18855954645761075,0.14532153669121756,0.8502493798985407,0.002801206375136955,0.23149061452948952,0.04166626293417847,0.6898375779763803,0.03420433818481487
0.14677204968049506,0.12623774768268717,0.6477622674799168,0.06697814135845084,0.011158427267139262,0.7214464644409981,0.08724611640188693,0.11317085053152494
0.18924388187005506,0.13748155048083535,0.9037131268560606,0.01651541745758134,0.3297125554393819,0.05604154250778234,0.5431194613654743,0.05461102322978022
0.15902668362546243,0.12594090747472328,0.7465936645274203,0.11835435186746943,0.020829217021295428,0.357342368760843,0.4654527605995369,0.03802130175085526
0.1243770856273926,0.07233573044480728,0.820854165186011,0.3797402968270409,0.1534805564056433,0.1888931850275924,0.14772265158886447,0.13016331015085877
0.08438954377016014,0.07449948766173341,0.2602641223279118,0.1346841396002645,0.027703769432581835,0.0329754514517698,0.32497557075294214,0.4796610687624418
0.16100112427603844,0.1157433321838749,0.8294311427247218,0.19741877347200193,0.13338542089534383,0.43633158087697554,0.2220008993963343,0.010863325359344454
0.18176946235786948,0.12456373810410401,0.9374274097352435,0.06101662313310144,0.4523440462911782,0.38656569960463816,0.009872083837789345,0.09020154713329293
0.10360602691790036,0.07705764106670235,0.5010019302885531,0.08432553284092464,0.35763834150874435,0.006388683389821601,0.03528071629423063,0.5163667259662789
0.17638259581690607,0.11202548758967605,0.9942612008516781,0.10298421680561883,0.5538315073534298,0.14244987075217705,0.054843888240817866,0.14589051684795637
0.14565127053153795,0.09423794451455587,0.8558258666081225,0.1941287637506952,0.29334402978738877,0.2687069067220298,0.07669753616905486,0.1671227635708312
0.16587663172363426,0.13576604064270087,0.7430181453778563,0.0778819222472348,0.11778827793930131,0.7695384880827996,0.004443263595290875,0.030348048135373354
0.1168604705615811,0.09445059912869018,0.5490750830592458,0.12382467492349941,0.014287525332488692,0.10637220335292727,0.46478362248074473,0.29073197391033984
0.13672643436189225,0.07039305895483088,1.0189418591386539,0.4351714826116078,0.33160384426995543,0.08155536207347501,0.058557993566287145,0.09311131747867467
0.11600268810098484,0.07906412973194395,0.6450799910642466,0.2540301459070496,0.0888395211948277,0.27858272456816463,0.14992577462084103,0.22862183370911685
0.16282467300264378,0.12843113545948637,0.7616896997185125,0.10454458386807368,0.06364728912251477,0.5410872521084473,0.2631754469543196,0.027545427946644614
0.13874095154349625,0.09367887452369432,0.7871673514271871,0.28534980675275573,0.0940126268918549,0.31644274069305534,0.22629787696171594,0.07789694870061797
0.16294543112907908,0.12778598652091122,0.7664802205291191,0.009399805586225312,0.12942257536726146,0.3226615199940954,0.41515137800592355,0.12336472104649428
0.18300861142358116,0.13945548414090753,0.8462099009626887,0.021298223421232606,0.2556487971063569,0.5904664078646037,0.10585567369752939,0.02673089791027734
0.1254211179714152,0.10933892651135368,0.5526039069456302,0.08414219451965269,0.004913348674954506,0.6503406536693296,0.03316200756727123,0.22744179556879204
0.17213417744984083,0.12691159392353116,0.8441638319852247,0.07655553000784139,0.1930936040228484,0.2519066699766922,0.4231808058053827,0.0552633901872353
0.14880375588756511,0.12453825448184905,0.6729157738418373,0.002031933515378229,0.027052937218105973,0.42318830283429026,0.38052158498682537,0.16720524144540003
0.1562113799493871,0.10815032656022508,0.8433759087966759,0.17629028167979133,0.21013310447482217,0.03704582923303153,0.4722821985139698,0.10424858609838507
0.09421153725177948,0.06786493931406562,0.4304363570796729,0.1735104120316024,0.26279790608385567,0.01727690652652607,0.06531607121962493,0.48109870413839095
